ta_id,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
d5795973,35.0,25.0,30.0,30.0,2.0,2.0,1.0,0.0,1.0,6.0,66.66666666666666,2.25,3.25
d4769160,35.0,35.0,40.0,40.0,1.0,2.0,2.0,0.0,0.0,5.0,60.0,2.75,3.0
d13109899,45.0,40.0,40.0,45.0,249.0,106.0,52.0,27.0,17.0,451.0,78.7139689578714,3.0,4.0
d5877786,45.0,45.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d7341125,40.0,40.0,40.0,40.0,18.0,8.0,0.0,1.0,0.0,27.0,96.29629629629629,3.0,4.75
d8095407,40.0,40.0,40.0,40.0,10.0,5.0,1.0,5.0,3.0,24.0,62.5,3.0,3.0
d794370,40.0,35.0,45.0,30.0,32.0,23.0,9.0,2.0,8.0,74.0,74.32432432432432,3.75,3.75
d1044960,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,25.0,0.0,1.25
d1229859,40.0,40.0,40.0,40.0,117.0,130.0,37.0,12.0,12.0,308.0,80.1948051948052,4.0,4.0
d5522017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d958749,35.0,35.0,35.0,40.0,21.0,31.0,26.0,5.0,11.0,94.0,55.319148936170215,3.5,2.75
d3869593,35.0,35.0,35.0,35.0,12.0,24.0,10.0,6.0,3.0,55.0,65.45454545454545,3.5,3.25
d3760330,0.0,0.0,40.0,15.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,1.0,5.0
d12541833,35.0,30.0,35.0,35.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,2.5,5.0
d2369833,40.0,40.0,45.0,45.0,5.0,6.0,4.0,0.0,0.0,15.0,73.33333333333333,3.0,3.75
d7008886,40.0,40.0,40.0,40.0,24.0,27.0,6.0,2.0,3.0,62.0,82.25806451612904,4.0,4.0
d1016429,45.0,40.0,35.0,40.0,72.0,48.0,4.0,5.0,5.0,134.0,89.55223880597015,4.0,4.5
d2631760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1381703,30.0,35.0,35.0,35.0,21.0,39.0,26.0,13.0,21.0,120.0,50.0,3.5,2.5
d790484,40.0,35.0,30.0,40.0,12.0,14.0,2.0,1.0,3.0,32.0,81.25,3.5,4.0
d3229089,45.0,40.0,45.0,45.0,5.0,2.0,0.0,0.0,0.0,7.0,100.0,4.5,5.0
d715038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8816383,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d10596707,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d3543463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4403607,40.0,30.0,35.0,25.0,8.0,5.0,0.0,1.0,0.0,14.0,92.85714285714286,3.25,4.75
d12460607,45.0,50.0,45.0,50.0,9.0,2.0,0.0,0.0,0.0,11.0,100.0,3.5,5.0
d8559124,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,11.0,90.9090909090909,0.0,4.5
d12613096,45.0,45.0,45.0,45.0,123.0,10.0,4.0,0.0,1.0,138.0,96.37681159420289,3.5,4.75
d10430882,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
d1336434,45.0,45.0,45.0,45.0,4.0,5.0,1.0,0.0,1.0,11.0,81.81818181818183,3.5,4.0
d1900089,45.0,40.0,40.0,40.0,44.0,10.0,1.0,0.0,1.0,56.0,96.42857142857143,4.0,4.75
d7110525,45.0,45.0,45.0,45.0,113.0,24.0,13.0,8.0,5.0,163.0,84.04907975460122,3.5,4.25
d6734923,40.0,45.0,40.0,45.0,6.0,5.0,0.0,1.0,1.0,13.0,84.61538461538461,3.0,4.25
d4767554,35.0,40.0,35.0,40.0,2.0,3.0,1.0,1.0,0.0,7.0,71.42857142857143,2.75,3.5
d4555128,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d6995259,35.0,40.0,40.0,35.0,6.0,10.0,4.0,1.0,1.0,22.0,72.72727272727273,3.75,3.75
d1078639,40.0,40.0,40.0,40.0,226.0,158.0,78.0,32.0,57.0,551.0,69.69147005444646,4.0,3.5
d4942716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8765475,50.0,50.0,50.0,50.0,29.0,3.0,0.0,0.0,0.0,32.0,100.0,3.75,5.0
d12347903,40.0,40.0,40.0,40.0,31.0,2.0,1.0,2.0,4.0,40.0,82.5,3.0,4.0
d9555642,40.0,40.0,40.0,40.0,1.0,6.0,4.0,0.0,2.0,13.0,53.84615384615385,3.0,2.75
d4492717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7182707,40.0,35.0,40.0,40.0,19.0,30.0,3.0,3.0,3.0,58.0,84.48275862068965,3.0,4.25
d4823824,40.0,35.0,35.0,40.0,5.0,6.0,0.0,0.0,0.0,11.0,100.0,3.75,5.0
d8553208,45.0,50.0,45.0,50.0,1.0,1.0,1.0,0.0,0.0,3.0,66.66666666666666,3.5,3.25
d7277828,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
d2419704,40.0,35.0,35.0,30.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d7933039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5426971,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d12474771,40.0,35.0,40.0,40.0,1.0,4.0,1.0,0.0,2.0,8.0,62.5,3.0,3.0
d731455,40.0,40.0,35.0,40.0,214.0,241.0,118.0,62.0,57.0,692.0,65.7514450867052,4.0,3.25
d795910,40.0,40.0,40.0,40.0,8.0,13.0,6.0,1.0,0.0,28.0,75.0,4.0,3.75
d12947761,50.0,45.0,45.0,50.0,8.0,0.0,0.0,0.0,0.0,8.0,100.0,3.5,5.0
d3199762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d2720703,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d990577,45.0,40.0,40.0,40.0,101.0,73.0,18.0,6.0,3.0,201.0,86.56716417910447,4.0,4.25
d10765687,40.0,40.0,35.0,40.0,3.0,4.0,0.0,0.0,1.0,8.0,87.5,3.0,4.5
d4353501,45.0,40.0,40.0,35.0,50.0,41.0,14.0,9.0,5.0,119.0,76.47058823529412,4.0,3.75
d2171938,45.0,45.0,50.0,50.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
d8708729,40.0,40.0,35.0,40.0,7.0,7.0,0.0,0.0,0.0,14.0,100.0,3.0,5.0
d13307636,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,40.0,0.0,2.0
d3419219,40.0,40.0,40.0,35.0,7.0,6.0,2.0,0.0,0.0,15.0,86.66666666666667,4.0,4.25
d8827502,40.0,45.0,45.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.25,5.0
d9585261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d10734648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d2514039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7060719,45.0,40.0,45.0,45.0,0.0,6.0,0.0,0.0,0.0,6.0,100.0,3.25,5.0
d4504008,40.0,40.0,40.0,40.0,27.0,18.0,6.0,3.0,6.0,60.0,75.0,3.0,3.75
d10214734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2623551,40.0,45.0,40.0,40.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,4.0,5.0
d1986829,45.0,40.0,35.0,40.0,21.0,14.0,4.0,0.0,3.0,42.0,83.33333333333334,4.0,4.25
d7886333,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,11.0,81.81818181818183,0.0,4.0
d4127702,40.0,45.0,40.0,45.0,1.0,3.0,2.0,1.0,0.0,7.0,57.14285714285714,4.25,2.75
d3377030,45.0,40.0,40.0,40.0,14.0,15.0,5.0,2.0,1.0,37.0,78.37837837837837,4.0,4.0
d3470295,40.0,45.0,40.0,40.0,17.0,9.0,1.0,1.0,2.0,30.0,86.66666666666667,4.0,4.25
d1536050,40.0,40.0,40.0,35.0,11.0,8.0,5.0,2.0,4.0,30.0,63.33333333333333,4.0,3.25
d4035910,35.0,30.0,30.0,30.0,9.0,14.0,14.0,7.0,16.0,60.0,38.333333333333336,3.0,2.0
d13120933,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,75.0,0.0,3.75
d5262293,40.0,45.0,40.0,45.0,24.0,22.0,8.0,0.0,2.0,56.0,82.14285714285714,4.25,4.0
d4961443,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d10642476,30.0,30.0,30.0,30.0,1.0,6.0,2.0,2.0,6.0,17.0,41.17647058823529,2.25,2.0
d8574449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7259866,45.0,50.0,45.0,50.0,13.0,2.0,0.0,0.0,0.0,15.0,100.0,3.5,5.0
d7804559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d4769824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
d12216416,45.0,40.0,40.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,5.0
d2281202,40.0,40.0,35.0,40.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,4.0,5.0
d12402266,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d4505112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d6632927,45.0,45.0,40.0,45.0,2.0,3.0,0.0,0.0,0.0,5.0,100.0,4.5,5.0
d2546569,50.0,45.0,45.0,45.0,26.0,4.0,0.0,0.0,1.0,31.0,96.7741935483871,4.5,4.75
d2044070,40.0,45.0,40.0,40.0,51.0,39.0,18.0,14.0,6.0,128.0,70.3125,4.0,3.5
d4156666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3385238,35.0,35.0,35.0,35.0,6.0,15.0,6.0,1.0,3.0,31.0,67.74193548387096,3.5,3.5
d1724981,45.0,45.0,45.0,45.0,181.0,120.0,23.0,2.0,2.0,328.0,91.76829268292683,4.5,4.5
d12866419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d719369,40.0,40.0,40.0,40.0,77.0,64.0,26.0,14.0,11.0,192.0,73.4375,4.0,3.75
d12973646,40.0,35.0,40.0,40.0,28.0,37.0,23.0,14.0,12.0,114.0,57.01754385964912,3.0,2.75
d3681424,45.0,45.0,45.0,35.0,314.0,55.0,16.0,6.0,10.0,401.0,92.01995012468828,4.25,4.5
d1916376,35.0,30.0,35.0,45.0,3.0,0.0,2.0,0.0,3.0,8.0,37.5,3.5,2.0
d12682720,50.0,45.0,50.0,50.0,13.0,4.0,2.0,0.0,0.0,19.0,89.47368421052632,3.5,4.5
d10315257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d2549798,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
d7265610,45.0,45.0,45.0,45.0,6.0,7.0,0.0,1.0,0.0,14.0,92.85714285714286,3.5,4.75
d907773,45.0,40.0,40.0,40.0,10.0,13.0,6.0,1.0,1.0,31.0,74.19354838709677,4.0,3.75
d8499359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4556249,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,9.0,77.77777777777779,0.0,4.0
d775776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2535454,40.0,45.0,40.0,45.0,7.0,15.0,3.0,0.0,0.0,25.0,88.0,4.25,4.5
d6464396,45.0,50.0,45.0,50.0,2.0,1.0,0.0,1.0,0.0,4.0,75.0,3.5,3.75
d7707574,45.0,45.0,45.0,45.0,273.0,55.0,8.0,3.0,2.0,341.0,96.18768328445748,4.5,4.75
d787973,40.0,40.0,35.0,40.0,309.0,136.0,59.0,40.0,36.0,580.0,76.72413793103449,4.0,3.75
d1802152,40.0,30.0,30.0,35.0,5.0,1.0,3.0,4.0,3.0,16.0,37.5,3.5,2.0
d11573274,45.0,45.0,45.0,45.0,7.0,3.0,1.0,0.0,0.0,11.0,90.9090909090909,3.5,4.5
d777408,35.0,35.0,35.0,35.0,46.0,71.0,53.0,21.0,24.0,215.0,54.418604651162795,3.5,2.75
d799508,40.0,40.0,35.0,40.0,37.0,46.0,7.0,4.0,3.0,97.0,85.56701030927834,4.0,4.25
d7622706,35.0,30.0,30.0,30.0,5.0,1.0,0.0,2.0,4.0,12.0,50.0,3.0,2.5
d8425431,45.0,40.0,40.0,45.0,23.0,14.0,1.0,2.0,0.0,40.0,92.5,3.0,4.5
d10063287,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,18.0,50.0,0.0,2.5
d5890990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d695984,40.0,40.0,30.0,40.0,34.0,25.0,7.0,7.0,9.0,82.0,71.95121951219512,3.75,3.5
d719768,45.0,40.0,40.0,45.0,19.0,11.0,2.0,2.0,1.0,35.0,85.71428571428571,4.25,4.25
d13206580,40.0,40.0,35.0,40.0,20.0,17.0,2.0,4.0,3.0,46.0,80.43478260869566,3.0,4.0
d8769495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d12159609,45.0,45.0,45.0,45.0,209.0,27.0,12.0,7.0,25.0,280.0,84.28571428571429,3.5,4.25
d3873159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d10520601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7992380,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,7.0,85.71428571428571,0.0,4.25
d2024020,40.0,40.0,35.0,35.0,43.0,25.0,2.0,3.0,3.0,76.0,89.47368421052632,3.75,4.5
d3639479,40.0,40.0,40.0,40.0,13.0,11.0,2.0,2.0,3.0,31.0,77.41935483870968,4.0,3.75
d1016482,45.0,45.0,45.0,40.0,340.0,107.0,24.0,11.0,12.0,494.0,90.48582995951418,4.5,4.5
d10236686,35.0,40.0,35.0,40.0,1.0,3.0,1.0,0.0,0.0,5.0,80.0,2.75,4.0
d10468021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d997736,35.0,35.0,35.0,35.0,12.0,4.0,2.0,1.0,2.0,21.0,76.19047619047619,2.5,3.75
d3802544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d6487463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9978631,45.0,40.0,40.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d776810,40.0,40.0,35.0,40.0,12.0,11.0,3.0,4.0,1.0,31.0,74.19354838709677,4.0,3.75
d6937555,40.0,45.0,40.0,45.0,11.0,11.0,1.0,0.0,0.0,23.0,95.65217391304348,3.0,4.75
d4586861,45.0,45.0,40.0,35.0,87.0,28.0,15.0,9.0,5.0,144.0,79.86111111111111,4.0,4.0
d7896519,45.0,45.0,45.0,45.0,6.0,5.0,0.0,1.0,0.0,12.0,91.66666666666666,3.5,4.5
d2294072,40.0,40.0,40.0,40.0,46.0,25.0,7.0,1.0,0.0,79.0,89.87341772151899,4.0,4.5
d814592,40.0,40.0,35.0,35.0,1.0,3.0,3.0,0.0,0.0,7.0,57.14285714285714,3.75,2.75
d1597118,40.0,35.0,35.0,35.0,23.0,19.0,1.0,3.0,3.0,49.0,85.71428571428571,3.5,4.25
d5787470,45.0,45.0,40.0,40.0,30.0,11.0,0.0,3.0,3.0,47.0,87.2340425531915,4.25,4.25
d8547667,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
d7246440,0.0,50.0,50.0,35.0,8.0,0.0,0.0,0.0,0.0,8.0,100.0,2.5,5.0
d13109225,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,66.66666666666666,0.0,3.25
d795717,40.0,40.0,40.0,40.0,83.0,71.0,28.0,11.0,22.0,215.0,71.62790697674419,4.0,3.5
d13307667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d1126085,40.0,40.0,35.0,40.0,51.0,21.0,7.0,5.0,10.0,94.0,76.59574468085107,4.0,3.75
d3535310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d13306999,45.0,40.0,45.0,45.0,7.0,6.0,0.0,1.0,0.0,14.0,92.85714285714286,3.25,4.75
d1477508,35.0,35.0,35.0,40.0,7.0,12.0,4.0,0.0,0.0,23.0,82.6086956521739,3.5,4.25
d9790595,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d3806272,45.0,40.0,40.0,40.0,168.0,101.0,23.0,9.0,20.0,321.0,83.8006230529595,4.0,4.25
d7677904,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d8774603,40.0,40.0,35.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
d10209523,45.0,45.0,45.0,45.0,126.0,24.0,5.0,1.0,3.0,159.0,94.33962264150944,3.5,4.75
d1059108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6563806,25.0,25.0,25.0,40.0,5.0,6.0,4.0,8.0,14.0,37.0,29.72972972972973,3.0,1.5
d1163159,40.0,40.0,35.0,35.0,55.0,50.0,14.0,0.0,6.0,125.0,84.0,3.75,4.25
d6717656,45.0,45.0,45.0,45.0,11.0,4.0,0.0,2.0,0.0,17.0,88.23529411764706,4.5,4.5
d991349,40.0,40.0,40.0,35.0,48.0,29.0,12.0,6.0,2.0,97.0,79.38144329896907,4.0,4.0
d6940273,40.0,35.0,45.0,40.0,4.0,5.0,0.0,2.0,1.0,12.0,75.0,3.0,3.75
d12326402,40.0,40.0,40.0,40.0,33.0,5.0,3.0,4.0,2.0,47.0,80.85106382978722,3.0,4.0
d4275105,35.0,40.0,40.0,40.0,4.0,6.0,2.0,0.0,1.0,13.0,76.92307692307693,3.0,3.75
d12794731,50.0,45.0,50.0,50.0,9.0,1.0,0.0,0.0,0.0,10.0,100.0,3.5,5.0
d2056711,40.0,40.0,40.0,45.0,121.0,77.0,14.0,6.0,7.0,225.0,88.0,4.0,4.5
d2702706,35.0,30.0,35.0,40.0,15.0,12.0,4.0,2.0,11.0,44.0,61.36363636363637,3.5,3.0
d13100187,40.0,40.0,40.0,40.0,30.0,27.0,3.0,2.0,3.0,65.0,87.6923076923077,3.0,4.5
d12301103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1315048,40.0,40.0,40.0,45.0,548.0,235.0,57.0,21.0,23.0,884.0,88.57466063348416,4.0,4.5
d7296290,50.0,45.0,45.0,45.0,5.0,2.0,1.0,0.0,0.0,8.0,87.5,4.5,4.5
d8051881,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d5607454,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,5.0
d8684717,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,71.42857142857143,0.0,3.5
d6550875,45.0,45.0,40.0,45.0,23.0,8.0,2.0,1.0,4.0,38.0,81.57894736842105,3.25,4.0
d4794747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d6773388,45.0,45.0,45.0,45.0,11.0,5.0,0.0,0.0,0.0,16.0,100.0,3.5,5.0
d1812411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d3331200,35.0,30.0,30.0,35.0,23.0,57.0,33.0,39.0,65.0,217.0,36.86635944700461,3.25,1.75
d997782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,0.0,3.25
d1052651,40.0,35.0,35.0,40.0,2.0,1.0,1.0,0.0,1.0,5.0,60.0,3.75,3.0
d7736770,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d10467456,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,10.0,80.0,0.0,4.0
d1109775,40.0,40.0,40.0,40.0,8.0,10.0,1.0,1.0,1.0,21.0,85.71428571428571,4.0,4.25
d697512,45.0,45.0,40.0,35.0,1.0,1.0,0.0,1.0,0.0,3.0,66.66666666666666,4.0,3.25
d4713154,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d11716445,50.0,50.0,50.0,50.0,8.0,0.0,0.0,0.0,0.0,8.0,100.0,3.75,5.0
d12825960,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d11668622,40.0,45.0,40.0,45.0,19.0,3.0,1.0,3.0,2.0,28.0,78.57142857142857,3.0,4.0
d3194026,20.0,20.0,20.0,20.0,0.0,1.0,1.0,1.0,0.0,3.0,33.33333333333333,2.0,1.75
d12906259,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,8.0,62.5,0.0,3.0
d4046920,40.0,45.0,40.0,40.0,13.0,8.0,3.0,5.0,3.0,32.0,65.625,4.0,3.25
d697611,40.0,40.0,40.0,40.0,26.0,28.0,9.0,1.0,4.0,68.0,79.41176470588235,4.0,4.0
d929098,40.0,40.0,35.0,40.0,49.0,62.0,24.0,11.0,5.0,151.0,73.50993377483444,4.0,3.75
d7761417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7081904,40.0,40.0,35.0,45.0,42.0,22.0,11.0,5.0,13.0,93.0,68.81720430107528,4.0,3.5
d990762,40.0,45.0,40.0,45.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,3.0,5.0
d4768339,40.0,40.0,35.0,30.0,7.0,5.0,2.0,2.0,2.0,18.0,66.66666666666666,3.5,3.25
d6352165,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,6.0,66.66666666666666,0.0,3.25
d10468949,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,66.66666666666666,0.0,3.25
d4062533,45.0,40.0,45.0,40.0,2.0,2.0,0.0,1.0,0.0,5.0,80.0,4.25,4.0
d13298082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d8308321,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d730392,45.0,45.0,40.0,45.0,189.0,85.0,22.0,16.0,8.0,320.0,85.625,4.5,4.25
d12407723,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,60.0,0.0,3.0
d6120740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4148525,45.0,45.0,40.0,40.0,12.0,1.0,1.0,0.0,0.0,14.0,92.85714285714286,4.25,4.75
d8446635,45.0,40.0,45.0,45.0,4.0,1.0,0.0,0.0,0.0,5.0,100.0,3.25,5.0
d3547314,30.0,30.0,30.0,40.0,13.0,17.0,5.0,4.0,7.0,46.0,65.21739130434783,3.25,3.25
d11905874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4005153,50.0,45.0,45.0,40.0,31.0,6.0,0.0,2.0,1.0,40.0,92.5,4.5,4.5
d6022569,45.0,45.0,45.0,45.0,9.0,7.0,0.0,0.0,0.0,16.0,100.0,3.5,5.0
d4979347,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d4981713,45.0,40.0,35.0,40.0,7.0,6.0,2.0,0.0,0.0,15.0,86.66666666666667,3.0,4.25
d4932708,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,33.33333333333333,0.0,1.75
d11711611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2309248,45.0,40.0,45.0,45.0,444.0,261.0,67.0,16.0,34.0,822.0,85.76642335766424,4.5,4.25
d7131448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d3704658,45.0,45.0,40.0,45.0,37.0,8.0,0.0,6.0,1.0,52.0,86.53846153846155,4.5,4.25
d2596585,30.0,30.0,30.0,30.0,0.0,5.0,0.0,0.0,2.0,7.0,71.42857142857143,2.25,3.5
d8568661,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,83.33333333333334,0.0,4.25
d1027366,45.0,45.0,40.0,45.0,57.0,31.0,7.0,3.0,4.0,102.0,86.27450980392157,4.5,4.25
d8493100,35.0,40.0,40.0,40.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,3.0,5.0
d9761471,45.0,50.0,45.0,50.0,6.0,1.0,0.0,0.0,0.0,7.0,100.0,3.5,5.0
d7994484,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,80.0,0.0,4.0
d10780434,50.0,50.0,50.0,50.0,5.0,1.0,0.0,0.0,0.0,6.0,100.0,3.75,5.0
d4431455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8058041,35.0,35.0,30.0,35.0,95.0,84.0,61.0,49.0,53.0,342.0,52.33918128654971,2.5,2.5
d4037756,45.0,45.0,45.0,45.0,50.0,11.0,4.0,0.0,0.0,65.0,93.84615384615384,4.5,4.75
d5800192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d13207066,30.0,35.0,35.0,35.0,3.0,0.0,1.0,2.0,0.0,6.0,50.0,2.5,2.5
d1017724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3446795,35.0,35.0,40.0,30.0,15.0,16.0,8.0,0.0,6.0,45.0,68.88888888888889,3.5,3.5
