ta_id,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
d7122862,45.0,45.0,40.0,40.0,120.0,42.0,8.0,4.0,2.0,176.0,92.04545454545455,4.25,4.5
d6163916,45.0,45.0,45.0,40.0,44.0,15.0,3.0,1.0,4.0,67.0,88.05970149253731,4.5,4.5
d1036971,45.0,45.0,45.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d3541073,40.0,40.0,35.0,35.0,119.0,43.0,14.0,13.0,11.0,200.0,81.0,3.75,4.0
d7118895,45.0,45.0,45.0,45.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,4.5,5.0
d8364509,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,100.0,0.0,5.0
d1128994,30.0,25.0,25.0,35.0,3.0,9.0,15.0,7.0,9.0,43.0,27.906976744186046,3.0,1.5
d2186666,45.0,45.0,40.0,40.0,289.0,126.0,32.0,32.0,17.0,496.0,83.66935483870968,4.25,4.25
d1918581,40.0,40.0,40.0,40.0,244.0,174.0,87.0,41.0,50.0,596.0,70.13422818791946,4.0,3.5
d4049525,35.0,30.0,30.0,25.0,7.0,7.0,7.0,6.0,9.0,36.0,38.88888888888889,3.0,2.0
d1018760,35.0,35.0,35.0,40.0,52.0,64.0,65.0,23.0,16.0,220.0,52.72727272727272,3.5,2.75
d7251620,45.0,45.0,45.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d8625379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d5667613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7238591,40.0,40.0,45.0,30.0,21.0,12.0,10.0,6.0,7.0,56.0,58.92857142857143,4.0,3.0
d3263963,35.0,35.0,40.0,30.0,9.0,6.0,3.0,2.0,3.0,23.0,65.21739130434783,3.5,3.25
d6914912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12869417,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,50.0,0.0,2.5
d7061140,45.0,45.0,40.0,45.0,32.0,13.0,2.0,3.0,0.0,50.0,90.0,4.5,4.5
d10628019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7238600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2403467,45.0,45.0,40.0,35.0,39.0,20.0,6.0,4.0,2.0,71.0,83.09859154929578,4.0,4.25
d6561685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4459916,45.0,45.0,45.0,45.0,54.0,26.0,2.0,3.0,4.0,89.0,89.8876404494382,4.5,4.5
d7002175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2462358,30.0,30.0,25.0,30.0,12.0,13.0,10.0,9.0,21.0,65.0,38.46153846153847,3.0,2.0
d12185259,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d10173480,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d3611011,35.0,30.0,30.0,25.0,2.0,7.0,2.0,3.0,2.0,16.0,56.25,3.0,2.75
d799245,40.0,40.0,35.0,40.0,1.0,3.0,1.0,0.0,0.0,5.0,80.0,4.0,4.0
d3224508,45.0,45.0,40.0,40.0,420.0,186.0,75.0,26.0,18.0,725.0,83.58620689655173,4.25,4.25
d753067,40.0,35.0,35.0,35.0,28.0,19.0,13.0,6.0,8.0,74.0,63.51351351351351,3.5,3.25
d5821852,50.0,45.0,45.0,50.0,14.0,3.0,1.0,0.0,0.0,18.0,94.44444444444444,3.5,4.75
d10347609,45.0,50.0,35.0,45.0,0.0,4.0,1.0,0.0,0.0,5.0,80.0,3.25,4.0
d9604093,40.0,40.0,40.0,40.0,3.0,0.0,1.0,0.0,0.0,4.0,75.0,3.0,3.75
d1898512,40.0,40.0,35.0,40.0,9.0,3.0,0.0,1.0,0.0,13.0,92.3076923076923,4.0,4.5
d4802417,40.0,40.0,40.0,40.0,87.0,67.0,22.0,11.0,23.0,210.0,73.33333333333333,4.0,3.75
d1014515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3484101,40.0,45.0,40.0,40.0,13.0,7.0,1.0,1.0,0.0,22.0,90.9090909090909,4.0,4.5
d5447664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4587126,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d2001781,40.0,40.0,35.0,35.0,5.0,6.0,2.0,0.0,0.0,13.0,84.61538461538461,3.75,4.25
d12419597,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d5992727,45.0,45.0,40.0,45.0,129.0,73.0,15.0,7.0,1.0,225.0,89.77777777777777,4.5,4.5
d1084439,40.0,30.0,40.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.5,5.0
d11694263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7303096,35.0,40.0,40.0,40.0,1.0,0.0,3.0,0.0,0.0,4.0,25.0,3.0,1.25
d10716016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d2096592,35.0,35.0,35.0,25.0,100.0,96.0,39.0,16.0,46.0,297.0,65.993265993266,3.25,3.25
d800227,40.0,40.0,35.0,35.0,4.0,11.0,2.0,0.0,1.0,18.0,83.33333333333334,3.75,4.25
d12595441,35.0,30.0,35.0,35.0,1.0,6.0,4.0,1.0,2.0,14.0,50.0,2.5,2.5
d5513637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12665054,25.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0
d8364465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d6642647,25.0,30.0,30.0,20.0,1.0,0.0,2.0,2.0,1.0,6.0,16.666666666666664,2.5,0.75
d12207736,40.0,45.0,45.0,45.0,26.0,9.0,1.0,3.0,6.0,45.0,77.77777777777779,3.25,4.0
d8808474,50.0,45.0,50.0,50.0,4.0,4.0,0.0,0.0,0.0,8.0,100.0,3.5,5.0
d1018539,35.0,30.0,30.0,35.0,19.0,26.0,31.0,14.0,18.0,108.0,41.66666666666667,3.25,2.0
d804979,45.0,40.0,40.0,40.0,195.0,128.0,48.0,16.0,16.0,403.0,80.14888337468983,4.0,4.0
d990918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
d8731861,45.0,40.0,40.0,45.0,5.0,1.0,0.0,0.0,0.0,6.0,100.0,3.0,5.0
d7216359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6947158,45.0,45.0,45.0,45.0,30.0,13.0,3.0,0.0,2.0,48.0,89.58333333333334,3.5,4.5
d8560412,45.0,45.0,45.0,45.0,26.0,29.0,2.0,0.0,0.0,57.0,96.49122807017544,3.5,4.75
d1142618,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d10841553,40.0,30.0,30.0,35.0,5.0,2.0,3.0,1.0,1.0,12.0,58.333333333333336,2.5,3.0
d5570654,40.0,40.0,40.0,40.0,13.0,7.0,1.0,0.0,0.0,21.0,95.23809523809523,4.0,4.75
d3906810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d8041059,45.0,40.0,45.0,45.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.25,5.0
d2075008,45.0,45.0,40.0,45.0,4.0,4.0,1.0,0.0,0.0,9.0,88.88888888888889,4.5,4.5
d4795020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,50.0,0.0,2.5
d13276866,50.0,50.0,50.0,50.0,131.0,1.0,0.0,0.0,0.0,132.0,100.0,3.75,5.0
d3606527,40.0,35.0,40.0,35.0,9.0,8.0,4.0,1.0,1.0,23.0,73.91304347826086,3.75,3.75
d12367370,20.0,25.0,20.0,25.0,0.0,2.0,1.0,0.0,2.0,5.0,40.0,1.5,2.0
d10691557,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,60.0,0.0,3.0
d5568779,35.0,35.0,35.0,30.0,0.0,1.0,5.0,1.0,1.0,8.0,12.5,3.5,0.5
d7271995,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
d1475124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1083050,45.0,35.0,40.0,35.0,116.0,109.0,36.0,13.0,15.0,289.0,77.85467128027682,4.0,4.0
d3241404,40.0,35.0,35.0,45.0,85.0,69.0,8.0,14.0,13.0,189.0,81.48148148148148,4.0,4.0
d11638928,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d2664493,45.0,40.0,45.0,40.0,3.0,3.0,1.0,0.0,0.0,7.0,85.71428571428571,4.25,4.25
d1379734,40.0,35.0,35.0,30.0,23.0,15.0,9.0,7.0,2.0,56.0,67.85714285714286,3.5,3.5
d7070357,45.0,40.0,45.0,45.0,14.0,9.0,0.0,0.0,0.0,23.0,100.0,3.25,5.0
d5796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7144317,40.0,40.0,35.0,45.0,24.0,25.0,15.0,7.0,1.0,72.0,68.05555555555556,4.0,3.5
d5888269,25.0,25.0,25.0,25.0,2.0,3.0,1.0,2.0,13.0,21.0,23.809523809523807,2.5,1.25
d10039638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d953554,40.0,40.0,40.0,45.0,1079.0,553.0,73.0,34.0,38.0,1777.0,91.84018007878447,4.0,4.5
d6618795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4734549,25.0,20.0,20.0,25.0,3.0,1.0,2.0,1.0,10.0,17.0,23.52941176470588,1.5,1.25
d6687259,25.0,25.0,25.0,30.0,4.0,4.0,3.0,1.0,0.0,12.0,66.66666666666666,2.5,3.25
d7113916,35.0,35.0,30.0,35.0,8.0,14.0,6.0,5.0,4.0,37.0,59.45945945945946,2.5,3.0
d12698126,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,60.0,0.0,3.0
d2695221,40.0,40.0,40.0,35.0,60.0,31.0,13.0,4.0,10.0,118.0,77.11864406779661,4.0,3.75
d4339505,45.0,45.0,45.0,40.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,4.5,5.0
d4177785,45.0,45.0,40.0,40.0,251.0,72.0,19.0,11.0,13.0,366.0,88.25136612021858,4.25,4.5
d1341218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d12904379,40.0,40.0,35.0,40.0,61.0,37.0,11.0,15.0,15.0,139.0,70.50359712230215,3.0,3.5
d6863959,45.0,45.0,40.0,40.0,598.0,263.0,83.0,37.0,25.0,1006.0,85.58648111332008,4.25,4.25
d1056276,40.0,45.0,40.0,45.0,5.0,6.0,0.0,0.0,0.0,11.0,100.0,3.0,5.0
d7204993,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d3574149,35.0,30.0,35.0,35.0,2.0,3.0,0.0,0.0,0.0,5.0,100.0,2.5,5.0
d2661889,40.0,45.0,40.0,40.0,51.0,19.0,7.0,1.0,4.0,82.0,85.36585365853658,4.0,4.25
d2256985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1932484,40.0,40.0,40.0,35.0,9.0,8.0,4.0,2.0,1.0,24.0,70.83333333333334,4.0,3.5
d787406,40.0,40.0,40.0,40.0,20.0,20.0,10.0,4.0,0.0,54.0,74.07407407407408,4.0,3.75
d10394265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d783282,40.0,40.0,35.0,45.0,264.0,241.0,70.0,25.0,21.0,621.0,81.32045088566827,4.0,4.0
d720370,45.0,45.0,40.0,40.0,1006.0,374.0,154.0,59.0,28.0,1621.0,85.1326341764343,4.25,4.25
d3463820,40.0,35.0,30.0,25.0,2.0,5.0,2.0,1.0,2.0,12.0,58.333333333333336,3.25,3.0
d12276696,40.0,45.0,40.0,45.0,7.0,4.0,0.0,0.0,1.0,12.0,91.66666666666666,3.0,4.5
d7284832,40.0,40.0,40.0,40.0,6.0,4.0,3.0,0.0,0.0,13.0,76.92307692307693,3.0,3.75
d2182340,20.0,15.0,15.0,20.0,0.0,1.0,1.0,5.0,16.0,23.0,4.3478260869565215,1.75,0.25
d7919569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d720965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d811931,45.0,35.0,45.0,35.0,237.0,127.0,23.0,18.0,26.0,431.0,84.45475638051045,4.0,4.25
d10748800,45.0,45.0,40.0,45.0,82.0,17.0,10.0,6.0,11.0,126.0,78.57142857142857,3.25,4.0
d3377744,40.0,40.0,40.0,40.0,6.0,4.0,0.0,1.0,0.0,11.0,90.9090909090909,3.0,4.5
d10794810,45.0,40.0,45.0,45.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,3.25,5.0
d2078264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d2526676,40.0,40.0,40.0,40.0,11.0,10.0,6.0,7.0,6.0,40.0,52.5,3.0,2.5
d3617092,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d12320944,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d11961398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d7369403,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d9746615,40.0,40.0,40.0,40.0,11.0,5.0,1.0,0.0,1.0,18.0,88.88888888888889,3.0,4.5
d9681072,50.0,45.0,50.0,50.0,8.0,1.0,0.0,0.0,2.0,11.0,81.81818181818183,3.5,4.0
d2695883,40.0,35.0,35.0,35.0,9.0,2.0,2.0,0.0,0.0,13.0,84.61538461538461,3.5,4.25
d990749,35.0,35.0,30.0,30.0,2.0,0.0,1.0,0.0,1.0,4.0,50.0,3.25,2.5
d8317788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d1014039,45.0,40.0,40.0,35.0,82.0,59.0,24.0,5.0,4.0,174.0,81.03448275862068,4.0,4.0
d8575105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4913083,35.0,30.0,35.0,35.0,9.0,10.0,3.0,3.0,7.0,32.0,59.375,2.5,3.0
d8751071,35.0,35.0,35.0,35.0,2.0,5.0,0.0,0.0,0.0,7.0,100.0,2.5,5.0
d12373341,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
d3422053,25.0,40.0,25.0,30.0,3.0,3.0,2.0,2.0,1.0,11.0,54.54545454545454,2.25,2.75
d3649375,40.0,35.0,35.0,35.0,19.0,36.0,14.0,5.0,5.0,79.0,69.62025316455697,3.5,3.5
d8676355,40.0,35.0,35.0,40.0,13.0,11.0,4.0,4.0,6.0,38.0,63.1578947368421,2.75,3.25
d10166642,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,75.0,0.0,3.75
d8465629,35.0,35.0,35.0,35.0,115.0,80.0,67.0,60.0,52.0,374.0,52.139037433155075,2.5,2.5
d8339640,40.0,40.0,40.0,40.0,4.0,5.0,0.0,0.0,0.0,9.0,100.0,3.0,5.0
d7896376,40.0,40.0,35.0,40.0,2.0,2.0,0.0,1.0,0.0,5.0,80.0,3.0,4.0
d4044114,40.0,40.0,40.0,40.0,16.0,9.0,1.0,1.0,2.0,29.0,86.20689655172413,4.0,4.25
d8083604,35.0,30.0,30.0,35.0,3.0,3.0,2.0,2.0,2.0,12.0,50.0,2.5,2.5
d2547214,50.0,45.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.5,5.0
d1902151,35.0,40.0,35.0,40.0,123.0,234.0,97.0,51.0,39.0,544.0,65.625,3.75,3.25
d4503913,35.0,35.0,40.0,40.0,34.0,41.0,17.0,8.0,12.0,112.0,66.96428571428571,3.75,3.25
d10433207,50.0,50.0,45.0,50.0,80.0,10.0,1.0,2.0,1.0,94.0,95.74468085106383,3.5,4.75
d3507196,30.0,30.0,30.0,35.0,9.0,7.0,5.0,0.0,3.0,24.0,66.66666666666666,3.0,3.25
d12331720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1359196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6522665,50.0,50.0,50.0,50.0,11.0,0.0,0.0,0.0,0.0,11.0,100.0,3.75,5.0
d7045727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2296131,40.0,40.0,40.0,40.0,3.0,3.0,1.0,1.0,0.0,8.0,75.0,4.0,3.75
d10810113,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,66.66666666666666,0.0,3.25
d12999009,45.0,45.0,40.0,45.0,11.0,2.0,1.0,0.0,0.0,14.0,92.85714285714286,3.25,4.75
d2650467,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d4942831,40.0,40.0,35.0,45.0,14.0,20.0,10.0,5.0,1.0,50.0,68.0,4.0,3.5
d12122708,40.0,40.0,40.0,40.0,58.0,13.0,2.0,4.0,4.0,81.0,87.65432098765432,3.0,4.5
d10745891,30.0,35.0,30.0,35.0,12.0,5.0,7.0,9.0,7.0,40.0,42.5,2.5,2.0
d3139533,30.0,20.0,30.0,25.0,57.0,60.0,37.0,22.0,131.0,307.0,38.11074918566775,2.5,2.0
d7022214,35.0,35.0,35.0,30.0,8.0,12.0,13.0,7.0,6.0,46.0,43.47826086956522,3.5,2.25
d8644035,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d786964,40.0,40.0,40.0,40.0,278.0,210.0,80.0,43.0,40.0,651.0,74.96159754224271,4.0,3.75
d8396368,45.0,45.0,45.0,45.0,1.0,2.0,0.0,0.0,0.0,3.0,100.0,3.5,5.0
d10632919,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
d10214662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
d8609403,45.0,45.0,45.0,45.0,18.0,3.0,1.0,0.0,0.0,22.0,95.45454545454545,3.5,4.75
d4768426,40.0,40.0,40.0,40.0,2.0,4.0,0.0,1.0,0.0,7.0,85.71428571428571,3.0,4.25
d8338298,25.0,25.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,5.0
d8616289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d743780,45.0,45.0,40.0,35.0,1.0,7.0,2.0,4.0,1.0,15.0,53.333333333333336,4.0,2.75
d5799620,40.0,45.0,40.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,3.0,5.0
d12631531,50.0,50.0,50.0,50.0,11.0,2.0,0.0,1.0,0.0,14.0,92.85714285714286,3.75,4.75
d3631553,25.0,30.0,30.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
d787196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d1341404,0.0,40.0,40.0,30.0,4.0,0.0,1.0,0.0,1.0,6.0,66.66666666666666,2.0,3.25
d987957,40.0,45.0,40.0,45.0,51.0,24.0,7.0,8.0,3.0,93.0,80.64516129032258,4.25,4.0
d9778442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d7592481,45.0,45.0,40.0,45.0,4.0,5.0,0.0,1.0,0.0,10.0,90.0,3.25,4.5
d4107766,0.0,0.0,0.0,0.0,7.0,5.0,2.0,2.0,2.0,18.0,66.66666666666666,0.0,3.25
d10876700,50.0,50.0,50.0,50.0,10.0,5.0,0.0,0.0,0.0,15.0,100.0,3.75,5.0
d7737903,40.0,20.0,30.0,30.0,5.0,6.0,0.0,4.0,1.0,16.0,68.75,2.25,3.5
d6490170,40.0,40.0,35.0,45.0,86.0,54.0,20.0,23.0,29.0,212.0,66.0377358490566,4.0,3.25
d3678867,40.0,40.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,5.0
d793580,40.0,40.0,35.0,40.0,1.0,3.0,0.0,1.0,0.0,5.0,80.0,4.0,4.0
d3972071,0.0,40.0,40.0,30.0,1.0,4.0,1.0,0.0,0.0,6.0,83.33333333333334,2.0,4.25
d809337,40.0,40.0,40.0,40.0,241.0,204.0,51.0,21.0,16.0,533.0,83.48968105065666,4.0,4.25
d5966364,40.0,40.0,35.0,40.0,6.0,7.0,0.0,1.0,0.0,14.0,92.85714285714286,3.0,4.75
d8625784,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d907787,35.0,35.0,35.0,40.0,1.0,1.0,0.0,1.0,1.0,4.0,50.0,3.5,2.5
d1048308,45.0,40.0,40.0,40.0,19.0,14.0,6.0,4.0,0.0,43.0,76.74418604651163,4.0,3.75
d851267,35.0,30.0,30.0,30.0,10.0,13.0,9.0,2.0,15.0,49.0,46.93877551020408,3.0,2.25
d799817,40.0,35.0,35.0,35.0,6.0,6.0,2.0,0.0,0.0,14.0,85.71428571428571,3.5,4.25
d12411562,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
d11640551,40.0,40.0,40.0,40.0,6.0,6.0,4.0,0.0,1.0,17.0,70.58823529411765,3.0,3.5
d949749,40.0,40.0,40.0,40.0,6.0,5.0,1.0,1.0,0.0,13.0,84.61538461538461,4.0,4.25
d8073121,45.0,40.0,40.0,45.0,4.0,4.0,1.0,1.0,0.0,10.0,80.0,3.0,4.0
d1044974,40.0,40.0,35.0,40.0,9.0,7.0,1.0,2.0,3.0,22.0,72.72727272727273,4.0,3.75
d2734338,30.0,35.0,35.0,30.0,1.0,4.0,2.0,1.0,2.0,10.0,50.0,3.25,2.5
d3864733,45.0,45.0,45.0,45.0,68.0,22.0,4.0,1.0,0.0,95.0,94.73684210526315,4.5,4.75
d8703456,30.0,30.0,30.0,30.0,0.0,2.0,0.0,0.0,1.0,3.0,66.66666666666666,2.25,3.25
d7679452,40.0,45.0,45.0,45.0,27.0,21.0,1.0,0.0,0.0,49.0,97.95918367346938,3.25,5.0
d695154,45.0,40.0,40.0,40.0,8.0,5.0,0.0,1.0,0.0,14.0,92.85714285714286,4.0,4.75
d8653135,45.0,45.0,40.0,45.0,50.0,12.0,2.0,2.0,3.0,69.0,89.85507246376811,3.25,4.5
d11891207,50.0,45.0,50.0,50.0,5.0,2.0,1.0,0.0,0.0,8.0,87.5,3.5,4.5
d11907181,0.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,17.0,32.0,21.875,0.0,1.0
d4413050,35.0,35.0,35.0,35.0,1.0,2.0,1.0,0.0,1.0,5.0,60.0,2.5,3.0
d5977357,45.0,45.0,45.0,45.0,15.0,6.0,1.0,1.0,0.0,23.0,91.30434782608695,3.5,4.5
d12449255,50.0,50.0,45.0,50.0,60.0,7.0,1.0,1.0,0.0,69.0,97.10144927536231,3.5,4.75
d12285106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d10496445,50.0,50.0,50.0,50.0,13.0,0.0,0.0,0.0,0.0,13.0,100.0,3.75,5.0
d7712199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12864061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d4289917,40.0,40.0,45.0,35.0,51.0,13.0,10.0,5.0,3.0,82.0,78.04878048780488,4.0,4.0
d1328307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d12360369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d1356209,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d7302790,40.0,40.0,40.0,45.0,34.0,17.0,3.0,2.0,5.0,61.0,83.60655737704919,4.0,4.25
d5989649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4706369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
d8538321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
d10463775,45.0,40.0,45.0,45.0,7.0,0.0,0.0,0.0,0.0,7.0,100.0,3.25,5.0
d3650118,40.0,40.0,35.0,40.0,183.0,112.0,35.0,23.0,34.0,387.0,76.22739018087856,4.0,3.75
d1391312,45.0,45.0,40.0,45.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,3.25,5.0
d8341391,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
d6407035,45.0,45.0,45.0,40.0,27.0,9.0,2.0,1.0,0.0,39.0,92.3076923076923,4.5,4.5
d2207916,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,0.0
d6695121,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,100.0,0.0,5.0
d1853141,35.0,40.0,35.0,40.0,20.0,20.0,18.0,5.0,9.0,72.0,55.55555555555556,3.75,2.75
d10180306,45.0,45.0,40.0,45.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.25,5.0
d7914402,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
d4925619,35.0,35.0,35.0,35.0,25.0,17.0,8.0,9.0,8.0,67.0,62.68656716417911,3.5,3.25
d7792335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,50.0,0.0,2.5
d10678059,35.0,40.0,40.0,40.0,2.0,1.0,1.0,1.0,0.0,5.0,60.0,3.0,3.0
